"FECHA","HORA","CO","CO2","NO","NO2","NOX","O3","PM10","PM25","TMP","RH","WSP","WDR"
"08/08/2021",15,0.4,2,4,15,20,50,38,22,17.4,66,5.5,36
"08/08/2021",16,0.27,1,3,20,23,34,8,7,14.7,78,3.1,323
"08/08/2021",17,0.39,1,3,21,24,30,15,10,15.4,77,4.7,317
"08/08/2021",18,0.25,1,3,14,16,32,11,8,15.4,75,3.3,323
"08/08/2021",19,0.32,1,7,20,27,26,11,8,15.9,72,1.9,322
"08/08/2021",20,0.39,1,10,29,39,20,11,7,16.2,71,0.9,355
"08/08/2021",21,0.47,1,3,27,30,14,17,10,16,74,1,32
"08/08/2021",22,0.67,1,12,38,50,4,16,4,16,75,1.2,328
"08/08/2021",23,0.65,1,20,39,59,2,27,18,15.7,77,0.8,354
"08/08/2021",24,0.73,1,26,32,58,2,26,15,15.4,80,1.5,323
"09/08/2021",1,0.28,1,3,19,22,7,18,10,14.9,79,1.7,320
"09/08/2021",2,0.2,1,2,17,19,6,16,7,14.6,78,1.3,323
"09/08/2021",3,0.23,1,2,16,18,5,12,8,14.2,78,1.5,318
"09/08/2021",4,0.26,1,7,18,25,3,13,9,13.8,80,1.7,316
"09/08/2021",5,0.38,2,29,17,46,2,31,13,14.1,80,1.3,333
"09/08/2021",6,0.63,2,51,19,70,2,31,16,13.5,80,1.2,319
"09/08/2021",7,1.07,2,97,20,117,2,40,15,13.2,81,1.4,319
"09/08/2021",8,1.15,2,84,23,107,3,44,23,13.7,79,1.4,318
"09/08/2021",9,0.97,3,63,32,96,7,79,43,15.2,72,1.5,13
"09/08/2021",10,0.87,3,49,33,83,15,72,42,17.1,62,1.6,14
"09/08/2021",11,0.64,3,36,35,71,22,66,40,18.2,56,2.6,323
"09/08/2021",12,0.54,2,16,32,47,44,62,41,19.7,50,2.2,329
"09/08/2021",13,0.52,2,11,24,35,62,58,35,21.5,43,1.9,3
"09/08/2021",14,0.41,2,8,24,32,76,48,33,22.6,40,2.1,9
"09/08/2021",15,0.3,2,4,13,17,69,38,21,23.3,37,2,350
"09/08/2021",16,0.25,2,4,14,18,49,22,9,22.2,43,3,21
"09/08/2021",17,0.39,1,10,24,33,31,21,12,19.2,58,3.4,321
"09/08/2021",18,0.57,1,7,32,39,23,30,15,18.6,58,2.2,16
"09/08/2021",19,0.71,1,7,39,46,17,24,14,17.6,65,2.4,319
"09/08/2021",20,0.6,1,12,37,49,7,27,11,17,70,1.9,325
"09/08/2021",21,0.62,1,16,38,54,4,21,9,16.7,71,1.8,331
"09/08/2021",22,0.7,1,23,36,59,3,34,10,16.7,70,2.3,320
"09/08/2021",23,0.35,2,9,30,38,5,42,17,16.7,69,3,323
"09/08/2021",24,0.16,1,2,21,24,10,27,11,16.1,71,3.4,320
"10/08/2021",1,0.09,1,1,15,16,15,23,11,15.9,71,3.5,320
"10/08/2021",2,0.08,5,1,12,13,16,21,13,15.8,72,2.9,320
"10/08/2021",3,0.08,7,1,13,14,17,17,11,15.4,74,2.9,321
"10/08/2021",4,0.05,2,1,15,16,16,19,10,14.9,74,2.6,319
"10/08/2021",5,0.19,1,6,23,29,9,24,11,14.4,75,2.5,322
"10/08/2021",6,0.57,2,44,33,77,1,42,14,13.9,76,2.1,332
"10/08/2021",7,0.91,3,70,35,105,2,69,25,13.7,76,1.5,334
"10/08/2021",8,0.73,3,60,25,85,6,49,23,14.9,71,2,319
"10/08/2021",9,0.74,7,43,26,69,11,52,25,16,65,2.4,323
"10/08/2021",10,0.56,5,36,29,65,19,62,29,17.3,57,2.6,329
"10/08/2021",11,0.4,3,19,25,44,32,59,30,18.8,50,3.4,322
"10/08/2021",12,0.34,3,10,22,32,48,55,29,20,45,3.2,330
"10/08/2021",13,0.31,3,8,18,25,66,51,28,21.6,36,3,2
"10/08/2021",14,0.27,2,5,12,17,63,38,11,22.9,30,2.8,3
"10/08/2021",15,0.15,1,8,12,20,59,34,10,24,26,2.7,351
"10/08/2021",16,0.16,2,4,13,17,57,34,9,24,29,3.6,344
"10/08/2021",17,0.26,2,8,19,26,46,41,13,23.4,32,3.7,344
"10/08/2021",18,0.26,2,8,18,26,32,58,11,22.4,42,5.6,341
"10/08/2021",19,0.25,3,7,21,28,22,63,15,20.6,50,5.9,346
"10/08/2021",20,0.2,2,5,16,20,24,67,19,18,61,5,360
"10/08/2021",21,0.34,5,13,27,40,12,61,20,16.5,72,3.3,348
"10/08/2021",22,0.28,2,9,26,34,15,27,11,16.3,69,2.5,28
"10/08/2021",23,0.21,1,2,23,24,19,18,12,14.8,77,1.8,355
"10/08/2021",24,0.21,1,4,27,31,12,17,12,14.8,79,2.9,318
"11/08/2021",1,0.12,1,1,19,19,17,14,10,15,78,2.5,317
"11/08/2021",2,0.05,1,1,13,14,20,14,10,15,76,2.9,319
"11/08/2021",3,0,1,1,8,9,23,12,9,14.8,74,2.7,318
"11/08/2021",4,0.02,1,1,12,13,18,11,10,14.6,75,2.3,320
"11/08/2021",5,0.2,1,11,28,40,5,25,10,14.2,74,1.9,337
"11/08/2021",6,0.44,3,17,29,47,4,45,16,13.8,75,2.1,345
"11/08/2021",7,0.54,4,27,29,56,3,54,23,13.6,74,2.2,338
"11/08/2021",8,0.52,4,22,22,45,10,64,18,14.2,71,2.5,344
"11/08/2021",9,0.65,7,44,25,70,12,60,27,15.8,65,1.7,344
"11/08/2021",10,0.6,6,30,27,56,19,59,31,17.2,59,1.6,358
"11/08/2021",11,0.42,3,14,23,37,28,46,25,18.4,53,1.7,325
"11/08/2021",12,0.4,3,15,27,42,39,56,33,19.5,48,2.2,320
"11/08/2021",13,0.36,3,9,27,36,63,47,26,21,40,1.7,340
"11/08/2021",14,0.34,2,7,23,30,75,52,30,22.2,36,1.9,351
"11/08/2021",15,0.37,2,7,17,24,72,37,19,23.3,32,2.1,9
"11/08/2021",16,0.27,2,7,12,20,72,43,18,23.6,31,2.6,356
"11/08/2021",17,0.33,1,8,21,30,56,42,14,23.7,31,3,12
"11/08/2021",18,0.35,2,4,24,28,47,43,19,17.7,56,5.3,41
"11/08/2021",19,0.54,1,5,40,45,21,34,21,15.1,73,2.2,26
"11/08/2021",20,0.45,1,4,31,35,26,12,7,15,72,2.1,322
"11/08/2021",21,0.68,2,20,54,74,7,31,18,15,72,1.2,356
"11/08/2021",22,0.56,1,10,42,51,10,22,12,15.3,72,3,316
"11/08/2021",23,0.22,1,2,23,25,18,23,9,15.4,65,3.3,323
"11/08/2021",24,0.12,2,3,26,29,9,27,11,15.5,65,2.4,331
"12/08/2021",4,0.18,20,4,14,18,11,18,8,13.8,71,1.9,326
"12/08/2021",5,0.35,23,16,23,39,3,36,17,13.4,72,2.2,319
"12/08/2021",6,0.7,26,55,26,82,2,36,13,13,74,2.2,320
"12/08/2021",7,0.94,18,76,25,101,2,45,21,12.9,75,1.7,317
"12/08/2021",8,1.07,17,71,25,96,5,67,25,14.1,70,1.2,360
"12/08/2021",9,1.21,7,80,34,114,7,84,36,15.4,67,1.3,28
"12/08/2021",10,0.79,5,44,38,82,12,67,39,16.2,62,1.3,19
"12/08/2021",11,0.77,3,30,38,68,28,74,46,17.8,55,2.1,323
"12/08/2021",12,0.64,3,15,32,47,48,66,41,19.7,45,2.5,332
"12/08/2021",13,0.49,3,13,28,41,63,62,34,21.6,36,2,9
"12/08/2021",14,0.34,2,5,15,20,79,41,22,22.7,32,2.1,3
"12/08/2021",15,0.41,2,9,17,26,75,42,20,23.5,31,2.2,4
"12/08/2021",16,0.32,2,5,18,22,74,43,20,23.5,29,2.1,13
"12/08/2021",17,0.44,2,8,35,43,51,41,17,20.1,45,4.6,40
"12/08/2021",18,0.6,2,14,39,52,30,26,16,16.6,64,2.4,343
"12/08/2021",19,0.58,4,14,29,44,21,34,11,17,65,2,15
"12/08/2021",20,0.54,2,14,34,48,17,29,13,17,62,2.1,34
"12/08/2021",21,0.71,2,15,44,59,6,28,12,16.6,68,1.4,353
"12/08/2021",22,0.42,1,7,26,32,19,22,10,16.8,63,1.1,13
"12/08/2021",23,0.3,2,2,18,20,24,18,10,16.1,65,1,28
"12/08/2021",24,0.36,1,3,30,33,15,32,19,15.4,69,1,12
"13/08/2021",1,0.56,2,16,42,58,2,34,16,15,72,0.7,344
"13/08/2021",2,0.54,2,25,40,65,3,49,23,14.7,74,1.2,323
"13/08/2021",3,0.38,2,5,39,44,7,32,17,14.5,72,0.8,343
"13/08/2021",4,0.29,1,1,25,26,14,35,18,14.7,71,2.1,323
"13/08/2021",5,0.34,1,9,27,36,6,26,11,14.2,72,1.5,339
"13/08/2021",6,0.72,2,41,33,74,2,69,23,13.7,74,1.2,344
"13/08/2021",7,0.97,4,54,32,86,2,77,30,13.8,75,1.3,349
"13/08/2021",8,0.95,11,59,33,92,4,72,32,14.4,73,1.7,329
"13/08/2021",9,0.79,14,34,28,62,11,66,38,15.4,68,1.8,331
"13/08/2021",10,0.68,10,26,30,57,16,64,38,16.2,64,1.4,324
"13/08/2021",11,0.69,11,26,32,58,27,81,52,17.8,56,1.6,19
"13/08/2021",12,0.55,7,14,31,45,47,66,43,19.4,50,2.3,32
"13/08/2021",13,0.5,5,7,26,32,72,55,36,21.2,43,1.8,349
"13/08/2021",14,0.39,8,8,19,27,72,46,27,22.8,34,2.4,7
"13/08/2021",15,0.55,9,6,15,21,71,45,25,23.5,33,2.6,7
"13/08/2021",16,0.36,7,9,17,25,65,34,16,24.3,31,2.8,350
"13/08/2021",17,0.25,2,8,12,21,40,93,11,21.7,41,5.3,11
"13/08/2021",18,0.29,3,15,23,38,26,21,4,19.2,50,4.5,40
"13/08/2021",19,0.26,1,2,21,23,31,21,10,18.4,50,2.6,15
"13/08/2021",20,0.33,1,2,24,26,27,22,11,17.2,59,2.5,26
"13/08/2021",21,0.31,1,1,21,23,30,12,5,16.3,67,2.1,19
"13/08/2021",22,0.33,1,3,21,23,34,16,12,14.9,74,1.3,21
"13/08/2021",23,0.54,1,5,33,37,21,24,17,15.2,75,0.9,12
"13/08/2021",24,0.48,1,2,37,40,14,25,16,15.5,73,1.3,321
"14/08/2021",1,0.36,1,4,24,27,16,16,10,15.5,73,0.8,351
"14/08/2021",2,0.55,1,13,46,59,2,26,13,15.2,76,0.6,18
"14/08/2021",3,0.33,1,5,26,31,6,20,12,15.1,76,2.1,317
"14/08/2021",4,0.29,1,5,20,26,6,21,10,15.2,76,3,320
"14/08/2021",5,0.2,4,5,15,20,7,25,19,14.9,75,3.3,317
"14/08/2021",6,0.39,6,14,19,33,4,27,16,14.8,74,2.5,324
"14/08/2021",7,0.61,6,34,26,60,2,46,21,15,74,1.7,349
"14/08/2021",8,0.85,6,46,29,76,5,61,24,15.4,72,1.5,358
"14/08/2021",9,0.76,8,40,26,66,10,61,26,16.2,67,2.1,354
"14/08/2021",10,0.76,7,38,26,65,17,84,40,18.2,59,1.7,336
"14/08/2021",11,0.48,3,17,18,35,29,65,37,19.2,53,2.5,350
"14/08/2021",12,0.3,2,10,15,24,40,43,26,20.5,47,2.1,9
"14/08/2021",13,0.28,2,6,10,16,51,31,15,21.7,42,2.5,21
"14/08/2021",14,0.29,2,6,12,19,57,55,29,22.7,39,3.1,359
"14/08/2021",15,0.35,1,7,14,21,45,45,18,22.7,39,3.9,10
"14/08/2021",16,0.28,1,9,10,19,39,33,12,22.4,40,3.7,11
"14/08/2021",17,0.36,1,10,12,22,35,27,7,22.5,38,3.1,3
"14/08/2021",18,0.14,1,8,14,22,30,38,10,22.4,37,3.9,358
"14/08/2021",19,0.19,1,10,22,32,23,43,11,21.5,40,3.3,2
"14/08/2021",20,0.17,1,6,13,19,25,37,4,19.8,46,3.9,6
"14/08/2021",21,0.14,3,5,16,21,19,44,15,18.3,52,4,350
"14/08/2021",22,0.15,3,4,17,20,17,35,14,17.5,55,3.2,339
"14/08/2021",23,0.11,2,1,14,15,18,23,9,16.9,58,3.5,333
"14/08/2021",24,0.05,3,0,8,9,23,26,11,16.4,59,3.9,347
"15/08/2021",1,0.09,3,1,13,13,17,27,10,16.1,61,3.6,340
"15/08/2021",2,0.09,2,1,13,13,16,24,9,15.6,65,3.8,329
"15/08/2021",3,0.08,2,1,12,13,17,14,4,15.5,65,3,336
"15/08/2021",4,0.12,2,2,12,14,17,25,12,15.3,66,2.6,340
"15/08/2021",5,0.11,4,2,13,15,15,27,15,14.9,69,2.6,345
"15/08/2021",6,0.18,3,2,15,17,12,22,10,14.5,72,3.3,331
"15/08/2021",7,0.26,3,8,20,28,7,29,11,14.3,73,3,351
"15/08/2021",8,0.25,3,8,12,20,17,28,14,14.8,69,2.7,339
"15/08/2021",9,0.23,3,9,10,19,24,26,13,16.2,62,3,342
"15/08/2021",10,0.2,2,9,10,19,28,20,8,17.6,55,3.4,332
"15/08/2021",11,0.24,1,7,9,16,34,19,8,18.9,50,2.9,330
"15/08/2021",12,0.27,2,7,10,19,41,24,15,20.1,45,2.3,1
"15/08/2021",13,0.26,2,8,11,19,46,25,12,21.3,39,2.6,351
"15/08/2021",14,0.21,2,5,10,14,51,23,9,22.3,34,2.9,2
"15/08/2021",15,0.24,2,7,11,18,51,28,13,23.2,33,3.2,349
"15/08/2021",16,0.13,2,3,7,10,51,24,12,24.3,32,3.2,336
"17/08/2021",2,0.13,1,2,21,22,13,24,13,16.6,68,3,327
"17/08/2021",3,0.08,1,1,16,17,15,17,8,16.4,68,3,329
"17/08/2021",4,0.11,1,1,20,21,12,19,12,16.4,68,2.1,326
"17/08/2021",5,0.16,1,3,22,25,10,18,9,16.2,69,2.1,339
"17/08/2021",6,0.3,2,11,24,36,6,28,12,15.8,72,2.4,346
"17/08/2021",7,0.5,2,22,27,50,4,45,20,15.6,71,2,345
"17/08/2021",8,0.68,3,41,26,66,7,43,15,16.2,70,1.7,336
"17/08/2021",9,0.72,5,45,30,74,12,54,24,18.4,60,1,10
"17/08/2021",10,0.4,3,19,24,43,25,43,23,19.1,54,1.9,28
"17/08/2021",11,0.53,3,18,31,50,35,55,30,20.3,50,2,32
"17/08/2021",12,0.55,3,17,34,51,50,58,34,22.1,43,2.8,35
"17/08/2021",13,0.59,2,7,25,32,74,63,38,23.2,40,1.8,26
"17/08/2021",14,0.5,2,7,24,31,89,62,38,24.1,36,2.1,30
"17/08/2021",15,0.42,2,3,22,25,82,53,30,23.8,38,3.1,32
"17/08/2021",16,0.6,2,6,34,40,44,43,25,18.8,65,2.5,332
"17/08/2021",17,0.65,3,14,38,52,30,50,22,18,63,3.6,24
"17/08/2021",18,0.45,1,5,29,34,31,25,21,16.7,69,1.8,9
"17/08/2021",19,0.86,2,20,46,66,11,22,10,17.4,71,0.9,332
"17/08/2021",20,0.97,2,29,52,81,4,43,26,17.3,74,1.6,10
"17/08/2021",21,0.94,1,22,45,68,3,37,21,17.3,74,1.7,324
"17/08/2021",22,0.6,1,10,32,42,6,30,14,17.4,72,2,321
"17/08/2021",23,0.47,1,5,28,33,6,28,13,17.3,72,1.3,319
"17/08/2021",24,0.42,2,4,26,30,5,35,20,17.3,74,1.3,326
"18/08/2021",4,0.26,1,8,20,28,4,25,14,15.4,78,0.6,327
"18/08/2021",5,0.37,1,17,19,35,2,27,12,15.6,78,1.3,317
"18/08/2021",6,0.82,2,60,24,84,2,44,19,15.3,79,0.7,13
"18/08/2021",7,1.05,2,85,23,108,2,50,18,15.2,78,1,330
"18/08/2021",8,1.16,3,82,27,109,2,63,30,15.7,75,0.9,350
"18/08/2021",9,0.91,4,51,29,80,5,63,36,16.4,71,0.9,5
"18/08/2021",10,0.8,4,38,35,73,12,75,45,17.8,65,1.2,339
"18/08/2021",11,0.78,4,29,44,73,22,83,55,19,58,1.4,322
"18/08/2021",12,0.84,4,19,45,64,48,89,60,20.8,49,1.3,10
"18/08/2021",13,0.64,2,10,34,44,75,68,48,22.6,40,2.2,32
"18/08/2021",14,0.49,2,5,24,29,96,55,36,23.8,35,2.7,36
"18/08/2021",15,0.43,1,4,16,21,81,41,26,24.6,33,2.6,36
"18/08/2021",16,0.46,2,3,21,24,86,36,24,24.1,36,3.5,21
"18/08/2021",17,0.42,2,1,19,21,93,36,21,24.2,37,2.9,22
"18/08/2021",18,0.48,2,2,20,22,80,32,18,24,37,2.1,22
"18/08/2021",19,0.44,3,6,22,28,31,65,15,22.3,46,3.8,341
"18/08/2021",20,0.35,6,6,25,31,15,71,11,20.5,55,4.2,332
"18/08/2021",21,0.32,9,7,27,34,10,73,19,19.6,59,3.8,332
"18/08/2021",22,0.27,3,4,23,27,11,37,13,19.2,61,3.7,325
"18/08/2021",23,0.18,1,2,16,17,17,29,11,18.5,64,4.3,324
"18/08/2021",24,0.15,1,1,19,20,13,23,9,18,66,3.4,330
"19/08/2021",1,0.16,2,2,17,19,14,30,19,17.9,67,3.3,326
"19/08/2021",2,0.21,11,1,11,13,14,24,16,17.3,71,3.3,316
"19/08/2021",3,0.25,15,2,12,14,15,31,22,17.1,72,3.8,319
"19/08/2021",4,0.18,13,1,10,11,16,28,20,17,71,3,324
"19/08/2021",5,0.24,10,5,17,23,9,40,26,16.8,73,2.4,322
"19/08/2021",6,0.33,5,17,26,43,3,37,19,16.7,72,2.3,330
"19/08/2021",7,0.45,3,18,25,43,4,34,15,16.6,72,2,332
"19/08/2021",8,0.82,4,40,30,70,5,58,23,17,70,2.1,342
"19/08/2021",9,0.6,4,23,22,45,14,51,26,18.2,64,2.8,322
"19/08/2021",10,0.44,6,13,19,32,22,51,32,18.8,61,2.7,320
"19/08/2021",11,0.39,4,10,17,27,38,61,33,20.7,52,2.1,336
"19/08/2021",12,0.38,3,9,20,29,47,63,38,22,46,3.2,332
"19/08/2021",13,0.31,3,7,16,23,60,55,30,23.3,38,2.7,360
"19/08/2021",14,0.28,3,8,13,21,64,34,9,24.2,34,3.1,348
"19/08/2021",15,0.36,2,10,17,26,58,42,10,24.2,37,3.9,354
"19/08/2021",16,0.33,2,9,19,28,49,53,22,24.2,37,3.9,336
"19/08/2021",17,0.25,2,7,13,20,42,25,3,25,31,4.8,342
"19/08/2021",18,0.27,2,9,16,24,35,38,4,24.3,29,5.1,354
"19/08/2021",19,0.2,1,9,15,23,25,66,1,22.2,34,4.9,14
"19/08/2021",20,0.17,1,7,9,16,27,29,1,20.3,38,4.1,14
"19/08/2021",21,0.14,2,5,14,19,22,22,3,18.9,42,3.7,349
"19/08/2021",22,0.13,3,3,17,20,16,44,18,17.6,48,3.8,340
"19/08/2021",23,0.15,1,4,20,24,10,33,12,16.7,51,3.3,326
"19/08/2021",24,0.12,3,3,20,23,10,28,12,15.9,54,3.5,335
"20/08/2021",1,0.08,3,2,18,20,12,27,12,15.5,58,3,339
"20/08/2021",2,0.14,19,1,11,12,12,22,12,14.8,63,2.3,316
"20/08/2021",3,0.22,32,3,15,18,8,17,9,14.2,64,1.9,322
"20/08/2021",4,0.23,47,3,13,16,9,21,13,13.7,66,3,323
"20/08/2021",5,0.3,42,9,18,27,6,27,16,13.2,68,3,323
"20/08/2021",6,0.47,31,26,21,48,2,23,10,12.7,70,1.6,338
"20/08/2021",7,0.89,31,47,25,72,3,39,21,12.7,71,1.2,340
"20/08/2021",8,0.86,31,66,24,90,5,43,20,13.8,66,1.4,323
"20/08/2021",9,0.56,41,25,19,44,15,34,16,15.5,58,1.7,329
"20/08/2021",10,0.46,28,19,18,37,22,31,14,17.4,47,2,331
"20/08/2021",11,0.5,18,24,25,49,26,47,18,19,41,2.9,336
"20/08/2021",12,0.36,10,15,22,37,37,49,20,20.2,35,3.6,345
"20/08/2021",14,0.24,8,11,21,32,42,44,19,21.3,40,4.2,339
"20/08/2021",15,0.27,3,9,14,22,38,36,13,21.3,44,4.8,336
"20/08/2021",16,0.28,3,8,15,23,33,51,15,21,46,5,348
"20/08/2021",17,0.27,3,9,18,27,23,36,8,19.9,49,5.4,342
"20/08/2021",18,0.31,4,11,20,30,18,38,13,19.2,51,4.6,338
"20/08/2021",19,0.29,21,6,16,22,18,28,11,18.2,56,5.6,330
"20/08/2021",20,0.28,17,5,15,21,16,26,11,17.7,59,4.6,329
"20/08/2021",21,0.26,5,7,17,24,14,20,8,16.9,65,3.1,335
"20/08/2021",22,0.26,6,4,18,22,12,30,14,16.4,67,3,331
"20/08/2021",23,0.19,16,2,14,16,16,16,8,16.2,68,2.5,324
"20/08/2021",24,0.1,7,2,9,11,19,14,8,15.4,73,4.6,320
"21/08/2021",1,0.05,2,1,8,9,20,7,4,15,76,4.6,317
"21/08/2021",2,0.04,2,1,6,7,24,10,9,15.1,75,5.3,317
"21/08/2021",3,0.03,1,1,6,7,25,6,4,14.9,76,4.6,321
"21/08/2021",8,0.43,2,17,27,44,9,5,2,13.4,79,2.3,317
"21/08/2021",9,0.47,1,15,23,38,13,12,5,13.9,77,3.2,319
"21/08/2021",10,0.28,1,9,15,23,21,16,9,14.6,77,5.6,318
"21/08/2021",11,0.34,2,9,15,24,20,11,7,15.2,77,4.4,320
"21/08/2021",12,0.37,2,8,14,22,19,3,1,15.1,79,2.1,345
"21/08/2021",13,0.59,1,16,21,37,17,16,12,14.8,83,3.5,39
"21/08/2021",14,0.45,2,9,17,26,27,15,10,15.7,79,3.6,40
"21/08/2021",15,0.4,2,8,13,21,38,21,14,18.6,60,4.4,40
"21/08/2021",16,0.62,1,10,15,25,31,13,4,18.9,57,7,44
"21/08/2021",17,0.25,1,4,11,15,33,10,6,18.9,55,4,36
"21/08/2021",18,0.25,1,7,16,22,29,11,6,19.1,54,3.1,38
"21/08/2021",19,0.6,1,4,20,25,23,15,8,18.6,57,3.3,40
"21/08/2021",20,0.53,1,17,26,43,14,14,9,16.6,70,1.4,19
"21/08/2021",21,0.71,1,13,36,49,4,18,13,16.7,72,0.9,337
"21/08/2021",22,0.66,1,22,34,56,2,29,14,16.4,74,2.5,321
"21/08/2021",23,0.48,1,8,27,35,4,29,17,15.8,76,2.9,317
"21/08/2021",24,0.37,1,4,25,29,8,19,9,15.5,75,3.4,320
"22/08/2021",1,0.32,1,3,25,29,8,19,9,15.4,76,3.1,323
"22/08/2021",2,0.2,2,2,19,20,10,32,14,15.1,77,2.6,333
"22/08/2021",3,0.2,3,3,21,23,6,29,15,14.9,77,2.4,331
"22/08/2021",4,0.18,4,2,20,22,7,34,17,14.6,76,2.8,329
"22/08/2021",5,0.13,1,1,13,14,14,12,5,14.3,75,3.2,319
"22/08/2021",6,0.24,1,5,16,21,10,17,10,14.1,75,3,325
"22/08/2021",7,0.35,1,10,22,32,4,25,14,14,75,2.9,322
"22/08/2021",8,0.52,2,19,21,39,7,27,14,14.5,73,2.8,319
"22/08/2021",9,0.39,1,15,14,29,16,27,15,15.5,69,3.4,320
"22/08/2021",10,0.5,2,16,17,33,19,24,9,16.8,63,2.5,334
"22/08/2021",11,0.52,2,12,13,25,30,24,12,18.7,55,2.9,359
"22/08/2021",12,0.41,1,10,13,22,33,13,7,19.8,50,2.6,7
"22/08/2021",13,0.35,1,10,10,20,39,13,4,21.3,41,3,19
"22/08/2021",14,0.36,2,11,16,27,37,14,7,22.3,37,3.3,38
"22/08/2021",15,0.5,2,14,22,37,29,17,6,22,41,2.6,36
"22/08/2021",16,0.3,2,6,12,18,44,15,4,22.4,42,3.1,30
"22/08/2021",17,0.54,3,19,25,43,20,20,10,18.1,65,2.2,22
"22/08/2021",18,0.53,2,10,25,35,14,22,13,18.5,66,2.2,324
"22/08/2021",19,0.43,1,7,21,28,15,16,7,18.1,64,2.9,355
"22/08/2021",20,0.18,1,7,13,20,19,20,9,17.3,63,3.7,10
"22/08/2021",21,0.21,3,9,20,29,9,32,12,15.9,69,3.3,339
"22/08/2021",22,0.2,4,3,18,21,12,32,9,15.6,66,3.1,335
"22/08/2021",23,0.16,3,3,17,19,12,28,9,14.8,67,4,325
"22/08/2021",24,0.08,1,1,12,13,15,12,4,13.9,71,4.2,321
"23/08/2021",1,0.04,1,1,10,10,15,13,6,13.3,72,4.2,327
"23/08/2021",2,0.06,1,1,12,13,13,12,4,12.9,75,3.5,325
"23/08/2021",3,0.07,1,1,12,13,13,16,6,12.7,74,3.6,326
"23/08/2021",4,0.04,1,1,11,11,16,20,8,12.6,74,3.5,327
"23/08/2021",5,0.21,1,18,24,42,4,9,6,12.2,74,2.6,337
"24/08/2021",4,0.13,2,1,16,17,16,17,6,14,71,3,336
"24/08/2021",5,0.23,4,9,26,35,5,63,14,14,72,2.1,346
"24/08/2021",6,0.27,4,17,28,45,3,35,16,14,73,2.5,344
"24/08/2021",7,0.36,3,21,29,50,4,34,13,13.9,73,3,338
"24/08/2021",8,0.62,3,30,27,57,8,38,9,14.4,69,2.4,351
"24/08/2021",9,0.36,2,22,17,39,19,22,1,16.1,58,3.5,319
"24/08/2021",10,0.27,1,17,15,33,22,28,8,17,55,3.7,323
"24/08/2021",11,0.31,1,15,14,29,28,26,8,18.2,51,2.5,356
"24/08/2021",12,0.3,2,14,14,28,32,32,9,19.3,49,2.6,355
"24/08/2021",13,0.31,1,13,16,29,33,47,14,20.2,47,2.8,347
"24/08/2021",14,0.33,2,11,23,35,29,39,11,20.3,49,3.3,349
"24/08/2021",15,0.34,2,11,14,25,28,35,3,20.4,49,3.3,4
"24/08/2021",16,0.32,1,13,17,30,25,28,8,20.4,49,4.3,35
"24/08/2021",17,0.34,1,16,17,32,20,23,6,19.9,51,2.4,8
"24/08/2021",18,0.38,1,15,19,35,22,17,1,20.4,47,2,353
"24/08/2021",19,0.37,1,11,21,32,17,31,7,20,53,2.9,351
"24/08/2021",20,0.26,1,6,20,26,13,27,9,18.1,63,4.9,338
"24/08/2021",21,0.2,2,8,21,29,11,52,12,17,63,3.8,345
"24/08/2021",22,0.25,4,10,25,35,4,41,13,16.1,67,3.6,332
"25/08/2021",6,0.16,1,10,20,30,8,23,13,12.9,71,4.2,323
"25/08/2021",7,0.33,1,18,25,43,5,23,7,12.8,70,4.2,325
"25/08/2021",8,0.52,1,33,23,57,8,32,7,13.7,67,3.4,324
"25/08/2021",9,0.59,3,40,23,63,13,48,16,15.3,61,3.4,341
"25/08/2021",10,0.37,2,22,18,40,20,46,18,16.9,56,3.5,349
"25/08/2021",11,0.27,2,11,12,23,26,38,11,18.2,52,3.6,347
"25/08/2021",12,0.24,1,11,13,24,32,28,4,19.7,45,4,359
"25/08/2021",13,0.24,1,10,11,22,34,22,3,20.9,42,3.7,8
"25/08/2021",14,0.24,1,11,13,24,32,59,10,21,44,5.1,356
"25/08/2021",15,0.22,1,8,9,17,35,67,13,21.9,40,5.3,355
"25/08/2021",16,0.16,1,8,11,19,34,72,15,21.9,40,5.9,357
"25/08/2021",17,0.21,1,8,9,17,31,95,8,20.9,45,6.1,359
"25/08/2021",18,0.19,1,9,11,20,26,107,15,19.4,50,5.1,352
"25/08/2021",19,0.23,1,10,20,29,20,42,8,18,54,4.5,349
"25/08/2021",20,0.18,1,8,17,24,22,29,3,17,57,4,357
"25/08/2021",21,0.18,1,7,21,28,17,31,6,16.6,58,3.8,352
"25/08/2021",22,0.09,1,5,17,21,20,33,8,15.8,60,4.2,348
"25/08/2021",23,0.09,2,2,17,19,18,29,10,15.3,66,4,336
"25/08/2021",24,0.08,3,1,15,16,18,34,8,15.2,67,4.4,340
"26/08/2021",1,0.03,5,0,11,11,20,28,12,14.7,70,3.7,344
"26/08/2021",2,0.03,3,0,10,10,21,37,12,14.4,71,3.6,340
"26/08/2021",3,0.02,2,1,14,15,17,28,11,14.1,72,3.7,324
"26/08/2021",4,0,1,2,11,13,18,14,7,13.7,74,3.4,321
"26/08/2021",5,0.05,1,2,17,19,13,17,7,13.7,73,2.4,324
"26/08/2021",6,0.23,2,18,28,46,5,36,10,13.2,71,3.1,339
"26/08/2021",7,0.49,3,38,30,68,3,44,15,12.5,71,3,331
